Time,Pressure,single,double,triple,move
2000/10/27,18788,17643.39144,19545.69153,20388.76406,19095.33333
2000/10/28,23113,17986.77401,18975.0015,20135.8423,21909.33333
2000/10/29,23827,19524.64181,18678.53326,19787.59006,23592.33333
2000/10/30,23837,20815.34927,18932.36582,19454.87302,23849.33333
2000/10/31,23884,21721.84449,19497.26085,19298.12086,23672
2000/11/1,23295,22370.49114,20164.63594,19357.86286,23265.66667
2000/11/2,22618,22647.8438,20826.3925,19599.89478,22791.66667
2000/11/3,22462,22638.89066,21372.82789,19967.8441,22450.33333
2000/11/4,22271,22585.82346,21752.64672,20389.33924,21851
2000/11/5,20820,22491.37642,22002.59974,20798.33148,21755
2000/11/6,22174,21989.9635,22149.23275,21159.61196,21524.66667
2000/11/7,21580,22045.17445,22101.45197,21456.4982,21363
2000/11/8,20335,21905.62211,22084.56871,21649.98433,20321.66667
2000/11/9,19050,21434.43548,22030.88473,21780.35964,18990.66667
2000/11/10,17587,20719.10484,21851.94996,21855.51717,17818.33333
2000/11/11,16818,19779.47338,21512.09642,21854.44701,16843.33333
2000/11/12,16125,18891.03137,20992.30951,21751.74183,16096.66667
2000/11/13,15347,18061.22196,20361.92607,21523.91214,15516.66667
2000/11/14,15078,17246.95537,19671.71484,21175.31631,14561.33333
2000/11/15,13259,16596.26876,18944.287,20724.23587,14372
2000/11/16,14779,15595.08813,18239.88152,20190.25121,14329.66667
2000/11/17,14951,15350.26169,17446.44351,19605.1403,15023.33333
2000/11/18,15340,15230.48318,16817.58896,18957.53126,15274.66667
2000/11/19,15533,15263.33823,16341.45723,18315.54857,15482.33333
2000/11/20,15574,15344.23676,16018.02153,17723.32117,15594
2000/11/21,15675,15413.16573,15815.8861,17211.73128,15674.33333
2000/11/22,15774,15491.71601,15695.06999,16792.97772,15774.33333
2000/11/23,15874,15576.40121,15634.0638,16463.6054,15865
2000/11/24,15947,15665.68085,15616.76502,16214.74292,15283.33333
2000/11/25,14029,15750.07659,15631.43977,16035.34955,15197.33333
2000/11/26,15616,15233.75361,15667.03082,15914.17662,14928
2000/11/27,15139,15348.42753,15537.04765,15840.03288,15087
2000/11/28,14506,15285.59927,15480.46162,15749.13731,14435.33333
2000/11/29,13661,15051.71949,15422.00291,15668.5346,13710.66667
2000/11/30,12965,14634.50364,15310.91789,15594.5751,12878.33333
2000/12/1,12009,14133.65255,15107.99361,15509.47793,12145.66667
2000/12/2,11463,13496.25679,14815.69129,15389.03264,11599.66667
2000/12/3,11327,12886.27975,14419.86094,15217.03023,11303.33333
2000/12/4,11120,12418.49582,13959.78658,14977.87945,10707.33333
2000/12/5,9675,12028.94708,13497.39936,14672.45159,10682.66667
2000/12/6,11253,11322.76295,13056.86367,14319.93592,10737.66667
2000/12/7,11285,11301.83407,12536.63346,13941.01424,11309.66667
2000/12/8,11391,11296.78385,12166.19364,13519.70001,11346.33333
2000/12/9,11363,11325.04869,11905.3707,13113.6481,11378.66667
2000/12/10,11382,11336.43409,11731.2741,12751.16488,11367.33333
2000/12/11,11357,11350.10386,11612.8221,12445.19765,11347
2000/12/12,11302,11352.1727,11534.00662,12195.48498,11278.66667
2000/12/13,11177,11337.12089,11479.45645,11997.04147,11224
2000/12/14,11193,11289.08462,11436.75578,11841.76597,10913.66667
2000/12/15,10371,11260.25924,11392.45443,11720.26291,10931
2000/12/16,11229,10993.48147,11352.79587,11621.92037,10873
2000/12/17,11019,11064.13703,11245.00155,11541.18302,11101.33333
2000/12/18,11056,11050.59592,11190.74219,11452.32858,10987.33333
2000/12/19,10887,11052.21714,11148.69831,11373.85266,10919.66667
2000/12/20,10816,11002.652,11119.75396,11306.30636,10858
